Date,Open,High,Low,Close,Volume
2006-10-04,56600.0,57500.0,53700.0,54000.0,164233
2006-10-09,54000.0,55100.0,49300.0,52200.0,213438
2006-10-10,51800.0,52900.0,51600.0,51900.0,107006
2006-10-11,51000.0,53000.0,50700.0,52300.0,122819
2006-10-12,52500.0,52600.0,51800.0,52100.0,119003
2006-10-13,53500.0,55700.0,53300.0,55000.0,244491
2006-10-16,56000.0,57900.0,54500.0,55600.0,234080
2006-10-17,55600.0,55800.0,53200.0,54800.0,116297
2006-10-18,54400.0,57100.0,54200.0,57000.0,143663
2006-10-19,58000.0,60200.0,58000.0,59700.0,353657
2006-10-20,59700.0,59900.0,58500.0,59500.0,231634
2006-10-23,59500.0,60000.0,58800.0,59600.0,105333
2006-10-24,60000.0,60600.0,58200.0,59500.0,134015
2006-10-25,59500.0,59800.0,58900.0,59000.0,46189
2006-10-26,59000.0,62500.0,58600.0,62500.0,233892
2006-10-27,62600.0,64000.0,62000.0,64000.0,262290
2006-10-30,63200.0,63600.0,61600.0,62000.0,111296
2006-10-31,62100.0,62500.0,60900.0,61800.0,67655
2006-11-01,63000.0,65600.0,63000.0,65000.0,280259
2006-11-02,63000.0,65600.0,63000.0,65000.0,280259
2006-11-03,65700.0,66900.0,65700.0,66400.0,240823
2006-11-06,66100.0,66800.0,65600.0,66500.0,158169
2006-11-07,66900.0,66900.0,63600.0,64500.0,167538
2006-11-08,63700.0,64400.0,61900.0,61900.0,186674
2006-11-09,63800.0,63800.0,59800.0,60000.0,384407
2006-11-10,61300.0,63200.0,60900.0,62800.0,454090
2006-11-13,62800.0,62800.0,57800.0,58000.0,408844
2006-11-14,58000.0,58400.0,54500.0,56800.0,736987
2006-11-15,57500.0,58100.0,56100.0,57000.0,258029
2006-11-16,57500.0,59400.0,57500.0,58200.0,351817
2006-11-17,58300.0,58800.0,56500.0,57800.0,169467
2006-11-20,57500.0,58400.0,55700.0,55700.0,205500
2006-11-21,55700.0,57800.0,55700.0,56400.0,192543
2006-11-22,56500.0,59000.0,56500.0,59000.0,301609
2006-11-23,59000.0,59400.0,55900.0,55900.0,242534
2006-11-24,54500.0,57500.0,53500.0,57000.0,402907
2006-11-27,57000.0,57500.0,55800.0,56700.0,124897
2006-11-28,55300.0,55900.0,55300.0,55800.0,164894
2006-11-29,55800.0,56800.0,55500.0,56000.0,102256
2006-11-30,56500.0,58700.0,56100.0,58400.0,327639
2006-12-01,58400.0,60000.0,57500.0,59600.0,171993
2006-12-04,59500.0,60400.0,58500.0,59000.0,137900
2006-12-05,59900.0,60800.0,58500.0,60100.0,230316
2006-12-06,60700.0,60800.0,58700.0,59800.0,121829
2006-12-07,59900.0,60400.0,58700.0,59000.0,70615
2006-12-08,58300.0,59000.0,57600.0,58200.0,112728
2006-12-11,58200.0,59400.0,57500.0,57500.0,42289
2006-12-12,57300.0,58100.0,54400.0,55500.0,170457
2006-12-13,55600.0,55700.0,53700.0,54500.0,195729
2006-12-14,54800.0,55900.0,53400.0,55600.0,188900
2006-12-15,54900.0,56800.0,54900.0,56500.0,141600
2006-12-18,56500.0,57300.0,56500.0,56800.0,89643
2006-12-19,57500.0,57600.0,55800.0,55800.0,68075
2006-12-20,55600.0,56700.0,55600.0,55700.0,84681
2006-12-21,56200.0,56500.0,54800.0,55300.0,106170
2006-12-22,55000.0,55300.0,54300.0,54400.0,103613
2006-12-26,54400.0,54500.0,51900.0,53000.0,188660
2006-12-27,52800.0,53700.0,52700.0,53000.0,60673
2006-12-28,53300.0,54000.0,52800.0,53300.0,108166
2007-01-02,53600.0,54400.0,53300.0,53800.0,134224
2007-01-03,54000.0,54100.0,52800.0,52800.0,155008
2007-01-04,52900.0,53500.0,51800.0,52800.0,147157
2007-01-05,53100.0,53100.0,51200.0,52300.0,115946
2007-01-08,52100.0,52700.0,50800.0,51600.0,164710
2007-01-09,51700.0,52600.0,51100.0,51600.0,215074
2007-01-10,52500.0,54200.0,52300.0,54200.0,304289
2007-01-11,53900.0,55500.0,53400.0,55000.0,128010
2007-01-12,55500.0,55600.0,54000.0,54000.0,75241
2007-01-15,54200.0,56200.0,54200.0,55600.0,124931
2007-01-16,55700.0,56200.0,54800.0,55600.0,89942
2007-01-17,55200.0,56100.0,53800.0,56000.0,98609
2007-01-18,56000.0,56900.0,54900.0,56400.0,89931
2007-01-19,56600.0,57600.0,55500.0,55500.0,123693
2007-01-22,56200.0,56200.0,54400.0,55000.0,67143
2007-01-23,54700.0,55600.0,53600.0,55400.0,146283
2007-01-24,55500.0,56700.0,55500.0,56500.0,129094
2007-01-25,57300.0,58200.0,56600.0,57900.0,168998
2007-01-26,56800.0,58800.0,56800.0,58200.0,114925
2007-01-29,58900.0,59300.0,57100.0,58200.0,89699
2007-01-30,58200.0,59000.0,57600.0,58000.0,72936
2007-01-31,58500.0,59500.0,58300.0,58700.0,113043
2007-02-01,58900.0,59600.0,58900.0,59500.0,75081
2007-02-02,59500.0,59700.0,57700.0,58500.0,269576
2007-02-05,58500.0,59000.0,56100.0,57400.0,249588
2007-02-06,56600.0,58400.0,56300.0,58400.0,222556
2007-02-07,57000.0,57400.0,54500.0,55300.0,314786
2007-02-08,54900.0,55700.0,52700.0,53100.0,262311
2007-02-09,53200.0,53600.0,51900.0,52400.0,190482
2007-02-12,52300.0,53300.0,52100.0,52600.0,201831
2007-02-13,52300.0,53700.0,52300.0,53600.0,159200
2007-02-14,54100.0,55900.0,53700.0,55500.0,192880
2007-02-15,55600.0,55800.0,54200.0,55400.0,73846
2007-02-16,55400.0,55400.0,53100.0,55000.0,97498
2007-02-20,54200.0,54800.0,53600.0,53800.0,53958
2007-02-21,54000.0,54200.0,53000.0,53300.0,84932
2007-02-22,53300.0,53900.0,53300.0,53500.0,81459
2007-02-23,53600.0,53800.0,52100.0,53000.0,152602
2007-02-26,52700.0,53300.0,52300.0,53300.0,86909
2007-02-27,52600.0,53100.0,52200.0,52700.0,109872
2007-02-28,51100.0,52000.0,50300.0,52000.0,189354
2007-03-01,52000.0,52000.0,52000.0,52000.0,0
2007-03-05,50500.0,51000.0,48900.0,48900.0,179838
2007-03-06,48650.0,51000.0,48650.0,51000.0,150430
2007-03-07,51600.0,52000.0,50400.0,51900.0,117322
2007-03-08,51900.0,53500.0,51100.0,53100.0,193744
2007-03-09,53000.0,54400.0,52700.0,54400.0,163161
2007-03-12,54500.0,55100.0,53800.0,55100.0,164736
2007-03-13,54800.0,55400.0,53800.0,55300.0,125109
2007-03-14,53600.0,55600.0,53600.0,55200.0,127503
2007-03-15,55500.0,59600.0,55500.0,58500.0,270622
2007-03-16,58700.0,59200.0,57600.0,59000.0,198273
2007-03-19,58900.0,59100.0,57800.0,59100.0,123711
2007-03-20,58800.0,59000.0,57900.0,58500.0,75889
2007-03-21,58900.0,60800.0,58800.0,60500.0,157406
2007-03-22,60500.0,63200.0,60200.0,62600.0,222515
2007-03-23,61700.0,63000.0,59400.0,63000.0,139006
2007-03-26,62900.0,63400.0,61500.0,62700.0,69941
2007-03-27,62800.0,62800.0,60200.0,61300.0,220977
2007-03-28,60800.0,61000.0,58200.0,58700.0,199552
2007-03-29,58500.0,60800.0,58200.0,60700.0,172401
2007-03-30,60700.0,62000.0,59300.0,61900.0,69004
2007-04-02,61000.0,62100.0,60000.0,61500.0,49463
2007-04-03,61500.0,63000.0,61100.0,61300.0,105845
2007-04-04,61400.0,64000.0,60700.0,63900.0,110913
2007-04-05,63100.0,63900.0,62300.0,63100.0,87599
2007-04-06,63900.0,65100.0,62600.0,63900.0,75119
2007-04-09,63900.0,63900.0,62300.0,63900.0,76826
2007-04-10,63600.0,63700.0,62100.0,62100.0,50134
2007-04-11,62100.0,63400.0,61900.0,63200.0,97817
2007-04-12,63200.0,65000.0,62400.0,65000.0,87065
2007-04-13,64500.0,68100.0,63900.0,67600.0,165804
2007-04-16,67000.0,67600.0,65100.0,67600.0,122160
2007-04-17,67000.0,67000.0,65400.0,66500.0,95200
2007-04-18,66500.0,66500.0,64800.0,65200.0,85670
2007-04-19,65800.0,65800.0,62200.0,63700.0,175778
2007-04-20,63600.0,69800.0,63500.0,68700.0,276957
2007-04-23,69800.0,72500.0,69800.0,71000.0,215107
2007-04-24,72000.0,73600.0,70700.0,72000.0,91113
2007-04-25,72000.0,72000.0,68500.0,69300.0,157583
2007-04-26,70500.0,70700.0,67200.0,68400.0,106549
2007-04-27,67300.0,68400.0,65900.0,67600.0,104321
2007-04-30,67300.0,70500.0,66400.0,70300.0,74693
2007-05-02,69000.0,70500.0,68400.0,69900.0,98486
2007-05-03,69900.0,70300.0,68900.0,69500.0,42835
2007-05-04,69500.0,71500.0,68300.0,69900.0,67507
2007-05-07,69600.0,71200.0,69000.0,71000.0,72975
2007-05-08,71500.0,72100.0,68000.0,70000.0,113550
2007-05-09,69200.0,69400.0,67500.0,69000.0,115059
2007-05-10,69000.0,69100.0,66000.0,66600.0,208500
2007-05-11,66000.0,66500.0,63000.0,66000.0,180600
2007-05-14,65500.0,67900.0,65000.0,65500.0,132551
2007-05-15,65000.0,66600.0,64500.0,64700.0,81023
2007-05-16,65500.0,67400.0,65200.0,66500.0,84300
2007-05-17,67700.0,71100.0,66900.0,70500.0,311145
2007-05-18,70000.0,70700.0,67300.0,70300.0,150636
2007-05-21,69500.0,70200.0,67500.0,67500.0,77143
2007-05-22,68100.0,68400.0,65400.0,66500.0,179560
2007-05-23,66500.0,68800.0,66500.0,68800.0,132650
2007-05-25,69000.0,70300.0,68100.0,69800.0,88767
2007-05-28,70000.0,70000.0,68000.0,69800.0,77937
2007-05-29,69400.0,72000.0,68500.0,71500.0,171486
2007-05-30,71700.0,71700.0,69200.0,70000.0,131530
2007-05-31,70100.0,74800.0,70100.0,74800.0,282420
2007-06-01,74500.0,77200.0,73200.0,74900.0,289243
2007-06-04,75000.0,76900.0,73300.0,76800.0,150021
2007-06-05,74500.0,77600.0,74300.0,76500.0,144106
2007-06-07,75300.0,79000.0,75100.0,78300.0,158371
2007-06-08,77200.0,82100.0,77100.0,81600.0,246531
2007-06-11,81000.0,83400.0,80600.0,81400.0,170738
2007-06-12,81100.0,86500.0,81100.0,86000.0,198140
2007-06-13,85100.0,89900.0,84600.0,86000.0,225041
2007-06-14,87000.0,88500.0,84700.0,88500.0,191761
2007-06-15,87000.0,88000.0,84400.0,85900.0,173177
2007-06-18,85000.0,86200.0,83400.0,85900.0,138300
2007-06-19,86500.0,88000.0,84600.0,86700.0,171208
2007-06-20,87000.0,89500.0,86600.0,87000.0,150413
2007-06-21,87000.0,87000.0,86100.0,86500.0,35056
2007-06-22,86000.0,87300.0,84400.0,86500.0,55353
2007-06-25,87500.0,88400.0,85400.0,85400.0,73977
2007-06-26,85800.0,86400.0,83000.0,84000.0,159507
2007-06-27,84000.0,85800.0,83300.0,84400.0,56127
2007-06-28,84100.0,86500.0,82900.0,86300.0,113843
2007-06-29,86600.0,88500.0,86100.0,88400.0,79200
2007-07-02,86600.0,88500.0,86100.0,88400.0,80991
2007-07-03,84000.0,85200.0,82500.0,83900.0,119204
2007-07-04,84500.0,85200.0,83500.0,84100.0,76339
2007-07-05,84000.0,85000.0,83600.0,83900.0,52166
2007-07-06,83900.0,84600.0,81800.0,82200.0,90956
2007-07-09,82000.0,82400.0,79300.0,80000.0,135755
2007-07-10,80100.0,83100.0,80000.0,83100.0,282106
2007-07-11,83100.0,88500.0,82000.0,86500.0,318345
2007-07-12,88300.0,88300.0,83600.0,84700.0,157746
2007-07-13,87000.0,87500.0,81700.0,83200.0,272358
2007-07-16,83200.0,84100.0,78300.0,80200.0,228198
2007-07-18,80300.0,80400.0,79000.0,79000.0,87185
2007-07-19,78700.0,79700.0,77900.0,79200.0,111942
2007-07-20,79200.0,81300.0,79100.0,80600.0,132323
2007-07-23,80000.0,81300.0,78000.0,78500.0,126972
2007-07-24,77500.0,77900.0,74300.0,75000.0,236456
2007-07-25,74300.0,77500.0,74300.0,77200.0,118612
2007-07-26,77000.0,77500.0,76000.0,76000.0,85125
2007-07-27,74800.0,74800.0,72800.0,74400.0,84332
2007-07-30,74400.0,75000.0,73100.0,74800.0,69537
2007-07-31,74200.0,76200.0,73300.0,76100.0,52143
2007-08-01,75000.0,76000.0,72500.0,73000.0,80060
2007-08-02,73200.0,76100.0,72200.0,72200.0,93563
2007-08-03,72600.0,75300.0,72600.0,75100.0,88591
2007-08-06,74200.0,74200.0,71700.0,74000.0,87278
2007-08-07,74100.0,74900.0,72100.0,73900.0,72222
2007-08-08,74800.0,75800.0,72200.0,73900.0,157459
2007-08-09,74500.0,75000.0,72700.0,74600.0,119061
2007-08-10,74000.0,75400.0,70900.0,71600.0,170102
2007-08-13,71800.0,73600.0,70200.0,72000.0,80783
2007-08-14,71400.0,72400.0,70300.0,71300.0,57765
2007-08-16,70400.0,72900.0,65000.0,69400.0,138244
2007-08-17,69100.0,69300.0,64700.0,66100.0,86132
2007-08-20,67000.0,71200.0,67000.0,71200.0,118865
2007-08-21,71000.0,73400.0,69600.0,72000.0,64497
2007-08-22,73000.0,73000.0,71200.0,72200.0,50112
2007-08-23,72700.0,74500.0,72600.0,73800.0,73303
2007-08-24,73700.0,73700.0,71600.0,72400.0,42755
2007-08-27,72800.0,74400.0,72500.0,72600.0,31505
2007-08-28,71700.0,72500.0,70600.0,71600.0,87988
2007-08-29,70000.0,82300.0,69700.0,74000.0,112315
2007-08-30,74000.0,74500.0,71600.0,73700.0,128905
2007-08-31,74300.0,78200.0,74300.0,78000.0,248903
2007-09-03,79000.0,79500.0,77700.0,79200.0,71773
2007-09-04,79200.0,79400.0,77500.0,77500.0,63529
2007-09-05,78700.0,79700.0,76100.0,78000.0,119477
2007-09-06,77400.0,80100.0,76900.0,80000.0,127414
2007-09-07,80000.0,81400.0,79500.0,81000.0,106647
2007-09-10,79900.0,80000.0,77400.0,79500.0,82300
2007-09-11,79500.0,79500.0,76800.0,76800.0,113802
2007-09-12,77400.0,77400.0,73400.0,74000.0,101136
2007-09-13,74900.0,75600.0,72100.0,73800.0,142805
2007-09-14,72900.0,77600.0,72900.0,75600.0,73668
2007-09-17,74700.0,77900.0,73000.0,76300.0,207454
2007-09-18,76300.0,79000.0,76300.0,78200.0,106185
2007-09-19,79700.0,81300.0,78300.0,81300.0,218417
2007-09-20,81300.0,83000.0,80700.0,81300.0,184282
2007-09-21,81300.0,83200.0,80900.0,81800.0,105278
2007-09-27,81200.0,82600.0,80700.0,81000.0,112378
2007-09-28,80400.0,81500.0,78800.0,81200.0,123765
2007-10-01,82000.0,84500.0,81600.0,84100.0,158526
2007-10-02,84400.0,86000.0,83500.0,84600.0,105745
2007-10-04,82500.0,83800.0,80000.0,80000.0,251151
2007-10-05,79900.0,80000.0,76700.0,77500.0,292282
2007-10-08,77800.0,78200.0,73600.0,74200.0,383900
2007-10-09,75000.0,75400.0,70900.0,73400.0,464278
2007-10-10,73000.0,74800.0,72900.0,73300.0,294861
2007-10-11,73100.0,74600.0,70900.0,72000.0,283009
2007-10-12,71300.0,72300.0,67900.0,68300.0,272791
2007-10-15,69000.0,71100.0,67500.0,71100.0,226628
2007-10-16,70600.0,72400.0,68000.0,68900.0,717847
2007-10-17,69000.0,70900.0,66700.0,67500.0,401354
2007-10-18,66700.0,68400.0,62500.0,63900.0,383247
2007-10-19,64000.0,64700.0,56900.0,57400.0,995566
2007-10-22,55500.0,58200.0,54300.0,55600.0,891598
2007-10-23,57400.0,59200.0,56100.0,57800.0,651241
2007-10-24,58500.0,60500.0,57100.0,57800.0,508816
2007-10-25,59000.0,62000.0,58200.0,58800.0,406700
2007-10-26,59000.0,61600.0,58500.0,60000.0,375686
2007-10-29,60700.0,60700.0,57200.0,57200.0,343909
2007-10-30,57200.0,58500.0,52900.0,56100.0,651500
2007-10-31,56500.0,57100.0,55000.0,55600.0,203360
2007-11-01,56200.0,61200.0,56100.0,61200.0,473308
2007-11-02,59300.0,60500.0,56600.0,56600.0,285020
2007-11-05,57000.0,60200.0,54200.0,57600.0,458186
2007-11-06,57700.0,59200.0,57400.0,58300.0,284867
2007-11-07,58500.0,60700.0,58200.0,59000.0,342500
2007-11-08,58000.0,58000.0,53400.0,54700.0,357771
2007-11-09,54800.0,55900.0,52700.0,53000.0,220617
2007-11-12,51000.0,51500.0,49600.0,50800.0,276250
2007-11-13,49800.0,51400.0,49250.0,49650.0,173700
2007-11-14,50700.0,51200.0,49550.0,49650.0,139704
2007-11-15,49650.0,50100.0,47800.0,49650.0,169288
2007-11-16,49450.0,49450.0,47900.0,48050.0,132747
2007-11-19,48000.0,49500.0,47000.0,47000.0,262641
2007-11-20,45950.0,46500.0,45350.0,46300.0,161808
2007-11-21,46850.0,47950.0,46000.0,46500.0,191703
2007-11-22,46350.0,47650.0,46000.0,46250.0,122026
2007-11-23,46300.0,47200.0,45000.0,45000.0,274022
2007-11-26,45950.0,48300.0,45550.0,47700.0,164100
2007-11-27,46450.0,49300.0,46000.0,49300.0,104923
2007-11-28,50000.0,50400.0,49050.0,49350.0,166980
2007-11-29,50300.0,50900.0,49900.0,50700.0,91399
2007-11-30,50400.0,51400.0,49350.0,49350.0,203067
2007-12-03,49850.0,51200.0,49700.0,50600.0,152435
2007-12-04,50900.0,54100.0,50700.0,52900.0,258163
2007-12-05,53500.0,55200.0,53000.0,55100.0,191200
2007-12-06,56200.0,57000.0,55200.0,56200.0,198382
2007-12-07,56200.0,57400.0,55500.0,56500.0,139629
2007-12-10,57000.0,57800.0,56500.0,57500.0,123499
2007-12-11,57600.0,57600.0,55600.0,57400.0,140132
2007-12-12,56400.0,56900.0,54500.0,55000.0,221800
2007-12-13,54700.0,56200.0,54700.0,55800.0,105021
2007-12-14,56500.0,56500.0,54300.0,54700.0,67900
2007-12-17,53300.0,54500.0,52200.0,52800.0,87745
2007-12-18,52200.0,53000.0,50200.0,52700.0,153100
2007-12-20,52600.0,52600.0,49600.0,49600.0,104679
2007-12-21,49600.0,50900.0,49100.0,50500.0,65720
2007-12-24,50300.0,50700.0,49500.0,49750.0,73879
2007-12-26,49750.0,50300.0,49650.0,50000.0,87900
2007-12-27,49700.0,50300.0,49700.0,49950.0,62338
2007-12-28,49700.0,49900.0,48900.0,48950.0,74680
2008-01-02,49000.0,50100.0,48600.0,48700.0,83601
2008-01-03,48650.0,49500.0,48500.0,49150.0,49680
2008-01-04,48700.0,49200.0,48000.0,48750.0,88832
2008-01-07,47500.0,49000.0,47150.0,48300.0,88327
2008-01-08,48450.0,48500.0,47200.0,48000.0,70008
2008-01-09,47150.0,47800.0,45900.0,47450.0,88587
2008-01-10,47550.0,48250.0,47500.0,48100.0,93522
2008-01-11,47650.0,48900.0,46600.0,47000.0,118350
2008-01-14,46400.0,48700.0,46000.0,48250.0,97005
2008-01-15,48350.0,49950.0,47350.0,48600.0,120597
2008-01-16,48250.0,48550.0,46650.0,47000.0,156628
2008-01-17,46950.0,47800.0,43900.0,45200.0,116692
2008-01-18,44900.0,47900.0,44000.0,46700.0,109480
2008-01-21,48000.0,49200.0,46900.0,48200.0,240626
2008-01-22,47600.0,47600.0,45500.0,46500.0,195320
2008-01-23,46650.0,47300.0,44250.0,45000.0,141157
2008-01-24,45650.0,46500.0,44650.0,45000.0,161584
2008-01-25,45950.0,46450.0,45250.0,46450.0,127251
2008-01-28,45950.0,46550.0,45100.0,45100.0,91452
2008-01-29,45900.0,49000.0,45700.0,49000.0,199151
2008-01-30,49300.0,49600.0,45550.0,46200.0,131024
2008-01-31,45600.0,46550.0,44700.0,44750.0,152219
2008-02-01,45500.0,45600.0,44000.0,44700.0,116133
2008-02-04,45100.0,46300.0,44900.0,46100.0,189887
2008-02-05,46200.0,48300.0,46200.0,46200.0,180443
2008-02-11,45050.0,45450.0,44050.0,44100.0,139595
2008-02-12,44250.0,45000.0,42900.0,43850.0,192297
2008-02-13,44000.0,45550.0,43500.0,43600.0,227430
2008-02-14,44150.0,44150.0,40700.0,40700.0,607621
2008-02-15,39650.0,40350.0,39050.0,39200.0,385698
2008-02-18,39300.0,39650.0,38300.0,38600.0,332880
2008-02-19,38300.0,39350.0,38300.0,39200.0,268723
2008-02-20,39100.0,41650.0,39100.0,40450.0,438567
2008-02-21,40500.0,40800.0,39600.0,39750.0,205146
2008-02-22,39800.0,40300.0,38850.0,39050.0,147123
2008-02-25,39200.0,39800.0,39200.0,39450.0,150260
2008-02-26,39500.0,39750.0,38850.0,39350.0,160658
2008-02-27,39600.0,41100.0,39050.0,40750.0,177806
2008-02-28,41050.0,44300.0,40300.0,43650.0,388813
2008-02-29,45000.0,46350.0,44200.0,45300.0,462951
2008-03-03,45300.0,45600.0,43400.0,43700.0,265547
2008-03-04,44300.0,45450.0,44000.0,45000.0,187653
2008-03-05,45050.0,45500.0,44100.0,44700.0,161997
2008-03-06,45100.0,45300.0,44400.0,44400.0,174170
2008-03-07,44400.0,44450.0,43550.0,44000.0,132890
2008-03-10,42200.0,43400.0,40750.0,40800.0,238657
2008-03-11,40750.0,43850.0,40050.0,43000.0,137627
2008-03-12,44250.0,45750.0,44150.0,44850.0,192860
2008-03-13,44950.0,45750.0,44000.0,44000.0,190385
2008-03-14,45050.0,46100.0,42450.0,42500.0,188110
2008-03-17,42500.0,43900.0,41950.0,43500.0,142212
2008-03-18,44300.0,44600.0,43100.0,44300.0,101122
2008-03-19,45300.0,45450.0,43600.0,43700.0,139759
2008-03-20,42500.0,43400.0,42500.0,42700.0,51647
2008-03-21,43500.0,44450.0,42800.0,44300.0,80828
2008-03-24,44700.0,46750.0,44300.0,46700.0,136824
2008-03-25,47200.0,47700.0,45900.0,46900.0,109444
2008-03-26,46900.0,46950.0,45600.0,46300.0,82842
2008-03-27,46350.0,47250.0,46000.0,46000.0,105165
2008-03-28,45050.0,45800.0,44550.0,45400.0,102185
2008-03-31,45800.0,46300.0,45000.0,46100.0,60360
2008-04-01,45600.0,46200.0,44200.0,44200.0,75553
2008-04-02,45150.0,45350.0,43600.0,43900.0,177311
2008-04-03,43900.0,44200.0,42450.0,42650.0,308149
2008-04-04,42600.0,43150.0,42000.0,42250.0,166101
2008-04-07,42500.0,42950.0,42400.0,42750.0,140900
2008-04-08,43050.0,43200.0,41850.0,42200.0,149923
2008-04-10,42300.0,42350.0,41650.0,42350.0,116750
2008-04-11,42450.0,43750.0,42400.0,43700.0,142110
2008-04-14,43000.0,44750.0,42650.0,44250.0,105153
2008-04-15,44500.0,44550.0,43350.0,44300.0,84484
2008-04-16,44500.0,45500.0,44000.0,45300.0,154194
2008-04-17,45500.0,45700.0,44700.0,45100.0,64009
2008-04-18,45950.0,46600.0,45750.0,46000.0,141411
2008-04-21,46400.0,46500.0,45900.0,46050.0,147125
2008-04-22,46000.0,46050.0,45200.0,46050.0,109266
2008-04-23,46700.0,48700.0,46700.0,48650.0,228551
2008-04-24,49000.0,50300.0,47700.0,49750.0,216414
2008-04-25,50200.0,50500.0,49100.0,50500.0,139857
2008-04-28,50300.0,50500.0,49150.0,50000.0,103390
2008-04-29,49300.0,49750.0,48000.0,49750.0,88755
2008-04-30,49100.0,53000.0,48700.0,51000.0,254436
2008-05-01,51000.0,51000.0,51000.0,51000.0,0
2008-05-02,51200.0,53300.0,51000.0,53300.0,242405
2008-05-05,53300.0,53300.0,53300.0,53300.0,0
2008-05-06,53500.0,54400.0,52700.0,53400.0,132761
2008-05-07,53000.0,55600.0,52800.0,55600.0,299952
2008-05-08,54900.0,56500.0,54800.0,56500.0,167062
2008-05-09,56700.0,58300.0,55100.0,55900.0,240705
2008-05-12,55900.0,55900.0,55900.0,55900.0,0
2008-05-13,56000.0,56300.0,52900.0,54700.0,228749
2008-05-14,54000.0,54600.0,52300.0,53500.0,248040
2008-05-15,53500.0,55900.0,53100.0,54600.0,282302
2008-05-16,54100.0,54400.0,51300.0,51400.0,220994
2008-05-19,51400.0,52400.0,50300.0,52300.0,148955
2008-05-20,52000.0,52000.0,50000.0,51600.0,132192
2008-05-21,50500.0,51100.0,48450.0,49100.0,170616
2008-05-22,48050.0,49150.0,47150.0,49150.0,330929
2008-05-23,48350.0,49500.0,48200.0,48550.0,160147
2008-05-26,47900.0,48300.0,46450.0,47350.0,156898
2008-05-27,46800.0,47350.0,45300.0,46550.0,263745
2008-05-28,46350.0,46400.0,45000.0,45000.0,254064
2008-05-29,45400.0,48100.0,45250.0,48050.0,379254
2008-05-30,48500.0,49600.0,47100.0,48000.0,371037
2008-06-02,49000.0,49050.0,47950.0,48350.0,132661
2008-06-03,47650.0,50400.0,47500.0,50000.0,288131
2008-06-04,50000.0,51000.0,49250.0,51000.0,177258
2008-06-05,51000.0,51000.0,49500.0,50100.0,57168
2008-06-06,50100.0,50100.0,50100.0,50100.0,0
2008-06-09,48600.0,50500.0,47900.0,49700.0,100461
2008-06-10,49600.0,49600.0,47600.0,47600.0,128066
2008-06-11,47600.0,48800.0,47100.0,48400.0,111144
2008-06-12,47200.0,47500.0,46000.0,46000.0,123549
2008-06-13,46100.0,47000.0,45800.0,46800.0,78707
2008-06-16,46600.0,47550.0,46350.0,46800.0,64474
2008-06-17,47400.0,47400.0,45600.0,46600.0,102676
2008-06-18,46950.0,49000.0,46750.0,49000.0,138785
2008-06-19,48900.0,48900.0,47750.0,47850.0,70732
2008-06-20,48200.0,49750.0,48200.0,48550.0,103621
2008-06-23,47900.0,48750.0,47250.0,48400.0,35770
2008-06-24,48550.0,48550.0,47400.0,47500.0,79268
2008-06-25,47550.0,50200.0,47550.0,50200.0,126425
2008-06-26,50600.0,51500.0,50000.0,50700.0,252737
2008-06-27,49100.0,50000.0,48600.0,50000.0,115712
2008-06-30,50000.0,51000.0,49200.0,51000.0,122980
2008-07-01,51000.0,51900.0,49400.0,50000.0,82640
2008-07-02,50700.0,50900.0,48900.0,50000.0,134309
2008-07-03,49300.0,50200.0,48450.0,49000.0,71313
2008-07-04,48450.0,48600.0,45900.0,46950.0,126511
2008-07-07,45900.0,46650.0,45400.0,46650.0,60696
2008-07-08,45750.0,46600.0,44050.0,44600.0,103801
2008-07-09,46000.0,46450.0,45050.0,45050.0,145776
2008-07-10,44400.0,45950.0,44100.0,45500.0,83731
2008-07-11,45600.0,45600.0,43450.0,44500.0,417580
2008-07-14,44500.0,45550.0,44400.0,44450.0,150980
2008-07-15,44900.0,44900.0,44200.0,44350.0,65781
2008-07-16,44350.0,45500.0,43100.0,44850.0,88872
2008-07-17,45600.0,46250.0,44850.0,46250.0,44985
2008-07-18,46200.0,46700.0,44950.0,46250.0,52607
2008-07-21,46400.0,48450.0,46300.0,48100.0,88917
2008-07-22,47100.0,48250.0,47000.0,47000.0,56747
2008-07-23,47500.0,49000.0,47500.0,48950.0,60875
2008-07-24,49000.0,50200.0,48950.0,50000.0,123127
2008-07-25,48750.0,49950.0,48600.0,49450.0,44884
2008-07-28,49750.0,50100.0,48250.0,48350.0,66669
2008-07-29,48100.0,48100.0,46000.0,46300.0,96298
2008-07-30,47050.0,47450.0,46500.0,47450.0,91958
2008-07-31,48000.0,48450.0,45900.0,47450.0,130593
2008-08-01,46700.0,47850.0,46350.0,47250.0,66954
2008-08-04,47150.0,47500.0,45900.0,46200.0,39238
2008-08-05,46000.0,48000.0,45800.0,48000.0,58699
2008-08-06,48600.0,49550.0,48500.0,49500.0,102556
2008-08-07,48900.0,49850.0,48900.0,49600.0,87374
2008-08-08,48900.0,49850.0,48550.0,49800.0,67789
2008-08-11,49900.0,50100.0,49250.0,49500.0,57140
2008-08-12,49300.0,50100.0,48850.0,50000.0,56708
2008-08-13,49700.0,49750.0,46750.0,48800.0,278551
2008-08-14,48500.0,50300.0,47350.0,50000.0,166277
2008-08-15,50000.0,50000.0,50000.0,50000.0,0
2008-08-18,49950.0,51300.0,49600.0,51300.0,145870
2008-08-19,51400.0,51500.0,50300.0,51500.0,103541
